Row ID,Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,State,Region,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit
4363,CA-2020-111332,2023-05-20,Second Class,Nat Carroll,Consumer,United States,North Dakota,Central,OFF-AR-10001953,Office Supplies,Art,131.94,3,0,35.6238
4364,CA-2020-111332,2023-05-20,Second Class,Nat Carroll,Consumer,United States,North Dakota,Central,OFF-AR-10001374,Office Supplies,Art,25.92,4,0,8.2944
4365,CA-2020-111332,2023-05-20,Second Class,Nat Carroll,Consumer,United States,North Dakota,Central,OFF-ST-10003816,Office Supplies,Storage,704.76,4,0,162.0948
4366,CA-2020-111332,2023-05-20,Second Class,Nat Carroll,Consumer,United States,North Dakota,Central,OFF-FA-10001843,Office Supplies,Fasteners,7.41,3,0,3.4827
4367,CA-2020-111332,2023-05-20,Second Class,Nat Carroll,Consumer,United States,North Dakota,Central,OFF-AR-10000657,Office Supplies,Art,21.5,10,0,7.095
4368,CA-2020-117044,2023-09-11,Second Class,Helen Andreada,Consumer,United States,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,10.528,4,0.2,3.29
4369,CA-2020-117044,2023-09-11,Second Class,Helen Andreada,Consumer,United States,Illinois,Central,OFF-PA-10003657,Office Supplies,Paper,20.544,6,0.2,6.42
4370,US-2019-165078,2022-11-04,Standard Class,Michelle Arnett,Home Office,United States,Indiana,Central,OFF-BI-10001989,Office Supplies,Binders,104.9,5,0,50.352
4371,US-2019-165078,2022-11-04,Standard Class,Michelle Arnett,Home Office,United States,Indiana,Central,OFF-AR-10002987,Office Supplies,Art,39.68,2,0,16.2688
4372,US-2019-165078,2022-11-04,Standard Class,Michelle Arnett,Home Office,United States,Indiana,Central,OFF-LA-10000414,Office Supplies,Labels,51.75,5,0,24.84
4373,US-2020-169320,2023-07-23,Second Class,Lena Hernandez,Consumer,United States,Indiana,Central,OFF-AR-10003602,Office Supplies,Art,11.68,2,0,5.4896
4374,US-2020-169320,2023-07-23,Second Class,Lena Hernandez,Consumer,United States,Indiana,Central,TEC-AC-10002550,Technology,Accessories,159.75,5,0,11.1825
4375,CA-2019-158575,2022-11-17,Standard Class,Sean Braxton,Corporate,United States,Ohio,East,OFF-AP-10002998,Office Supplies,Appliances,103.968,6,0.2,16.8948
4376,CA-2017-166954,2020-04-24,Standard Class,Beth Thompson,Home Office,United States,California,West,FUR-FU-10003708,Furniture,Furnishings,303.25,5,0,63.6825
4377,CA-2017-166954,2020-04-24,Standard Class,Beth Thompson,Home Office,United States,California,West,OFF-AP-10001391,Office Supplies,Appliances,270.72,3,0,78.5088
4378,CA-2017-166954,2020-04-24,Standard Class,Beth Thompson,Home Office,United States,California,West,FUR-CH-10003973,Furniture,Chairs,1487.04,5,0.2,148.704
4379,CA-2018-140830,2021-11-29,Second Class,Paul Stevenson,Home Office,United States,Kentucky,South,OFF-EN-10000461,Office Supplies,Envelopes,17.48,2,0,8.2156
4380,CA-2018-140830,2021-11-29,Second Class,Paul Stevenson,Home Office,United States,Kentucky,South,OFF-EN-10002831,Office Supplies,Envelopes,71.88,2,0,32.346
4381,CA-2018-152891,2021-10-24,Standard Class,Trudy Brown,Consumer,United States,California,West,OFF-AR-10004648,Office Supplies,Art,60.45,3,0,16.3215
4382,CA-2018-152891,2021-10-24,Standard Class,Trudy Brown,Consumer,United States,California,West,FUR-TA-10001857,Furniture,Tables,253.176,3,0.2,-31.647
4383,US-2018-122784,2021-07-19,Standard Class,Russell Applegate,Consumer,United States,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,5,0.8,-4.464
4384,US-2018-122784,2021-07-19,Standard Class,Russell Applegate,Consumer,United States,Illinois,Central,FUR-BO-10004690,Furniture,Bookcases,384.944,4,0.3,-126.4816
4385,US-2018-122784,2021-07-19,Standard Class,Russell Applegate,Consumer,United States,Illinois,Central,TEC-PH-10001557,Technology,Phones,153.584,2,0.2,13.4386
4386,US-2018-122784,2021-07-19,Standard Class,Russell Applegate,Consumer,United States,Illinois,Central,FUR-BO-10002545,Furniture,Bookcases,913.43,5,0.3,-52.196
4387,CA-2019-156811,2022-10-26,Standard Class,Bart Pistole,Corporate,United States,California,West,OFF-AP-10001366,Office Supplies,Appliances,43.92,4,0,11.8584
4388,CA-2019-156811,2022-10-26,Standard Class,Bart Pistole,Corporate,United States,California,West,OFF-BI-10001628,Office Supplies,Binders,25.032,3,0.2,7.8225
4389,CA-2020-111556,2023-11-20,First Class,Carlos Daly,Consumer,United States,New York,East,OFF-PA-10003651,Office Supplies,Paper,46.76,7,0,22.4448
4390,CA-2020-111556,2023-11-20,First Class,Carlos Daly,Consumer,United States,New York,East,FUR-BO-10003159,Furniture,Bookcases,183.968,2,0.2,-25.2956
4391,CA-2020-111556,2023-11-20,First Class,Carlos Daly,Consumer,United States,New York,East,TEC-PH-10001459,Technology,Phones,1259.97,3,0,327.5922
4392,CA-2020-111556,2023-11-20,First Class,Carlos Daly,Consumer,United States,New York,East,OFF-AR-10004602,Office Supplies,Art,68.97,3,0,19.3116
4393,CA-2019-108868,2022-09-07,Standard Class,Ken Black,Corporate,United States,Texas,Central,OFF-AR-10001953,Office Supplies,Art,70.368,2,0.2,6.1572
4394,CA-2019-108868,2022-09-07,Standard Class,Ken Black,Corporate,United States,Texas,Central,TEC-PH-10000923,Technology,Phones,59.96,5,0.2,21.7355
4395,CA-2017-142965,2020-07-19,Same Day,Scot Wooten,Consumer,United States,Ohio,East,OFF-ST-10002583,Office Supplies,Storage,25.984,1,0.2,-5.1968
4396,CA-2017-142965,2020-07-19,Same Day,Scot Wooten,Consumer,United States,Ohio,East,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.7,-21.888
4397,CA-2019-148740,2022-11-14,Standard Class,Anna Häberlin,Corporate,United States,California,West,TEC-PH-10002549,Technology,Phones,361.376,2,0.2,27.1032
4398,US-2017-138758,2020-07-06,Standard Class,John Lee,Consumer,United States,Pennsylvania,East,FUR-CH-10002880,Furniture,Chairs,172.186,2,0.3,-46.7362
4399,US-2017-138758,2020-07-06,Standard Class,John Lee,Consumer,United States,Pennsylvania,East,FUR-FU-10003039,Furniture,Furnishings,69.008,2,0.2,12.0764
4400,CA-2019-131737,2022-03-16,Same Day,Gary Zandusky,Consumer,United States,Maryland,East,OFF-EN-10003055,Office Supplies,Envelopes,199.9,5,0,89.955
4401,CA-2019-131737,2022-03-16,Same Day,Gary Zandusky,Consumer,United States,Maryland,East,OFF-AP-10002945,Office Supplies,Appliances,901.95,3,0,297.6435
4402,CA-2019-131737,2022-03-16,Same Day,Gary Zandusky,Consumer,United States,Maryland,East,FUR-FU-10004306,Furniture,Furnishings,971.5,5,0,252.59
4403,CA-2019-114538,2022-12-25,First Class,Roy Collins,Consumer,United States,Colorado,West,OFF-AR-10002445,Office Supplies,Art,11.328,2,0.2,2.5488
4404,CA-2017-127936,2020-09-01,First Class,Clay Ludtke,Consumer,United States,New York,East,OFF-AR-10002445,Office Supplies,Art,21.24,3,0,8.0712
4405,CA-2018-164336,2021-07-04,Standard Class,Mitch Webber,Consumer,United States,Pennsylvania,East,TEC-AC-10002345,Technology,Accessories,34.8,3,0.2,2.175
4406,CA-2018-164336,2021-07-04,Standard Class,Mitch Webber,Consumer,United States,Pennsylvania,East,OFF-ST-10001558,Office Supplies,Storage,38.976,3,0.2,-2.436
4407,CA-2019-100041,2022-11-19,Standard Class,Barbara Fisher,Corporate,United States,Indiana,Central,OFF-PA-10001622,Office Supplies,Paper,9.08,2,0,4.086
4408,CA-2019-100041,2022-11-19,Standard Class,Barbara Fisher,Corporate,United States,Indiana,Central,OFF-PA-10000418,Office Supplies,Paper,314.55,3,0,150.984
4409,CA-2019-100041,2022-11-19,Standard Class,Barbara Fisher,Corporate,United States,Indiana,Central,OFF-BI-10000343,Office Supplies,Binders,4.91,1,0,2.3077
4410,US-2017-154879,2020-05-05,Standard Class,Steve Nguyen,Home Office,United States,California,West,OFF-LA-10004425,Office Supplies,Labels,5.78,2,0,2.7166
4411,US-2017-154879,2020-05-05,Standard Class,Steve Nguyen,Home Office,United States,California,West,OFF-AR-10001897,Office Supplies,Art,107.94,6,0,30.2232
4412,CA-2017-130624,2020-06-20,First Class,Toby Braunhardt,Consumer,United States,New York,East,OFF-PA-10003883,Office Supplies,Paper,19.65,3,0,9.039
4413,CA-2017-130624,2020-06-20,First Class,Toby Braunhardt,Consumer,United States,New York,East,TEC-PH-10003963,Technology,Phones,617.97,3,0,160.6722
4414,CA-2017-130624,2020-06-20,First Class,Toby Braunhardt,Consumer,United States,New York,East,OFF-AP-10001303,Office Supplies,Appliances,59.7,3,0,26.865
4415,CA-2020-132339,2023-08-19,Standard Class,Jennifer Braxton,Corporate,United States,Massachusetts,East,OFF-BI-10003925,Office Supplies,Binders,387.99,1,0,182.3553
4416,CA-2017-153983,2020-11-28,Standard Class,Alan Hwang,Consumer,United States,California,West,TEC-PH-10004586,Technology,Phones,575.92,2,0.2,71.99
4417,CA-2017-153983,2020-11-28,Standard Class,Alan Hwang,Consumer,United States,California,West,OFF-FA-10003495,Office Supplies,Fasteners,30.4,5,0,15.2
4418,CA-2020-112900,2023-04-09,Second Class,Ken Lonsdale,Consumer,United States,Michigan,Central,OFF-BI-10002867,Office Supplies,Binders,478.24,8,0,219.9904
4419,CA-2017-160157,2020-12-19,Standard Class,Mark Hamilton,Consumer,United States,Ohio,East,FUR-FU-10003773,Furniture,Furnishings,190.848,3,0.2,-21.4704
4420,CA-2017-139633,2020-12-16,Standard Class,Erin Creighton,Consumer,United States,Ohio,East,OFF-BI-10002954,Office Supplies,Binders,5.484,4,0.7,-4.0216
4421,CA-2018-163090,2021-11-16,Second Class,Greg Hansen,Consumer,United States,Illinois,Central,OFF-SU-10002537,Office Supplies,Supplies,40.92,5,0.2,3.069
4422,CA-2017-117016,2020-03-03,Standard Class,Sanjit Chand,Consumer,United States,Florida,South,OFF-AR-10001374,Office Supplies,Art,15.552,3,0.2,2.3328
4423,CA-2020-159464,2023-05-18,First Class,Todd Boyes,Corporate,United States,Georgia,South,OFF-AP-10001492,Office Supplies,Appliances,17.24,2,0,4.4824
4424,CA-2020-159464,2023-05-18,First Class,Todd Boyes,Corporate,United States,Georgia,South,FUR-BO-10003546,Furniture,Bookcases,302.94,3,0,75.735
4425,CA-2020-159464,2023-05-18,First Class,Todd Boyes,Corporate,United States,Georgia,South,TEC-PH-10002185,Technology,Phones,34.75,5,0,15.6375
4426,CA-2020-159464,2023-05-18,First Class,Todd Boyes,Corporate,United States,Georgia,South,OFF-BI-10000315,Office Supplies,Binders,113.94,6,0,54.6912
4427,CA-2020-159464,2023-05-18,First Class,Todd Boyes,Corporate,United States,Georgia,South,TEC-PH-10002350,Technology,Phones,55.98,2,0,15.6744
4428,US-2020-103226,2023-09-22,Standard Class,David Wiener,Corporate,United States,New Mexico,West,OFF-PA-10002666,Office Supplies,Paper,27.18,3,0,12.231
4429,CA-2020-119452,2023-03-21,Standard Class,Clay Ludtke,Consumer,United States,Oklahoma,Central,FUR-CH-10004495,Furniture,Chairs,1805.88,6,0,523.7052
4430,CA-2020-147725,2023-09-14,Same Day,Liz Thompson,Consumer,United States,New Jersey,East,OFF-AR-10001725,Office Supplies,Art,70.95,3,0,18.447
4431,CA-2019-168893,2022-11-02,Second Class,Arthur Prichep,Consumer,United States,Kentucky,South,OFF-FA-10002280,Office Supplies,Fasteners,20,4,0,9.6
4432,CA-2019-168893,2022-11-02,Second Class,Arthur Prichep,Consumer,United States,Kentucky,South,OFF-AR-10001770,Office Supplies,Art,7.98,3,0,2.0748
4433,CA-2019-168893,2022-11-02,Second Class,Arthur Prichep,Consumer,United States,Kentucky,South,FUR-FU-10002885,Furniture,Furnishings,24.1,5,0,9.158
4434,CA-2019-168893,2022-11-02,Second Class,Arthur Prichep,Consumer,United States,Kentucky,South,OFF-AR-10003772,Office Supplies,Art,8.75,1,0,2.625
4435,CA-2019-168893,2022-11-02,Second Class,Arthur Prichep,Consumer,United States,Kentucky,South,FUR-TA-10003392,Furniture,Tables,842.94,3,0,160.1586
4436,CA-2019-163398,2022-05-02,Standard Class,Christy Brittain,Consumer,United States,Illinois,Central,OFF-BI-10000014,Office Supplies,Binders,2.182,1,0.8,-3.6003
4437,CA-2019-163398,2022-05-02,Standard Class,Christy Brittain,Consumer,United States,Illinois,Central,OFF-AR-10003217,Office Supplies,Art,27.384,7,0.2,2.7384
4438,CA-2019-163398,2022-05-02,Standard Class,Christy Brittain,Consumer,United States,Illinois,Central,OFF-AP-10002403,Office Supplies,Appliances,26.406,3,0.8,-71.2962
4439,CA-2019-162726,2022-12-26,Standard Class,Meg Tillman,Consumer,United States,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,10.368,2,0.2,3.6288
4440,CA-2019-162726,2022-12-26,Standard Class,Meg Tillman,Consumer,United States,Texas,Central,OFF-PA-10004041,Office Supplies,Paper,23.68,4,0.2,7.4
4441,US-2019-111290,2022-07-21,Standard Class,Dennis Kane,Consumer,United States,Michigan,Central,TEC-AC-10004975,Technology,Accessories,109.95,1,0,36.2835
4442,US-2019-111290,2022-07-21,Standard Class,Dennis Kane,Consumer,United States,Michigan,Central,OFF-ST-10001932,Office Supplies,Storage,965.85,5,0,135.219
4443,US-2019-111290,2022-07-21,Standard Class,Dennis Kane,Consumer,United States,Michigan,Central,OFF-AR-10001761,Office Supplies,Art,29.2,5,0,10.512
4444,US-2019-111290,2022-07-21,Standard Class,Dennis Kane,Consumer,United States,Michigan,Central,OFF-PA-10002262,Office Supplies,Paper,32.4,5,0,15.552
4445,US-2017-147704,2020-11-15,Standard Class,Steven Roelle,Home Office,United States,Indiana,Central,OFF-EN-10004483,Office Supplies,Envelopes,78.35,5,0,36.8245
4446,US-2017-147704,2020-11-15,Standard Class,Steven Roelle,Home Office,United States,Indiana,Central,OFF-PA-10003270,Office Supplies,Paper,31.68,6,0,14.256
4447,US-2017-147704,2020-11-15,Standard Class,Steven Roelle,Home Office,United States,Indiana,Central,OFF-BI-10001634,Office Supplies,Binders,29.12,4,0,14.2688
4448,US-2017-147704,2020-11-15,Standard Class,Steven Roelle,Home Office,United States,Indiana,Central,OFF-ST-10000675,Office Supplies,Storage,169.45,5,0,42.3625
4449,CA-2018-121965,2021-06-18,Standard Class,Logan Haushalter,Consumer,United States,California,West,FUR-FU-10000732,Furniture,Furnishings,12.56,2,0,4.0192
4450,CA-2018-121965,2021-06-18,Standard Class,Logan Haushalter,Consumer,United States,California,West,OFF-PA-10004355,Office Supplies,Paper,6.48,1,0,3.1104
4451,CA-2018-121965,2021-06-18,Standard Class,Logan Haushalter,Consumer,United States,California,West,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,0,87.7443
4452,CA-2019-147137,2022-07-03,First Class,Anna Andreadi,Consumer,United States,California,West,FUR-FU-10000221,Furniture,Furnishings,25.4,5,0,8.636
4453,CA-2019-147137,2022-07-03,First Class,Anna Andreadi,Consumer,United States,California,West,OFF-EN-10003567,Office Supplies,Envelopes,43.96,2,0,20.6612
4454,CA-2019-147137,2022-07-03,First Class,Anna Andreadi,Consumer,United States,California,West,FUR-BO-10001811,Furniture,Bookcases,1279.165,5,0.15,225.735
4455,CA-2019-147137,2022-07-03,First Class,Anna Andreadi,Consumer,United States,California,West,OFF-ST-10002486,Office Supplies,Storage,27.92,4,0,0.5584
4456,US-2018-146745,2021-09-02,Standard Class,Ann Steele,Home Office,United States,California,West,FUR-CH-10002372,Furniture,Chairs,129.568,2,0.2,-12.9568
4457,US-2018-146745,2021-09-02,Standard Class,Ann Steele,Home Office,United States,California,West,OFF-BI-10003274,Office Supplies,Binders,6.368,2,0.2,2.1492
4458,CA-2020-115175,2023-08-07,Standard Class,Matt Collins,Consumer,United States,California,West,OFF-PA-10001878,Office Supplies,Paper,244.55,5,0,114.9385
4459,CA-2020-105851,2023-03-13,Standard Class,Sanjit Engle,Consumer,United States,Colorado,West,OFF-SU-10002881,Office Supplies,Supplies,1332.496,2,0.2,-299.8116
4460,US-2020-125717,2023-09-28,First Class,Darrin Sayre,Home Office,United States,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,32.776,1,0.2,3.2776
4461,US-2020-125717,2023-09-28,First Class,Darrin Sayre,Home Office,United States,Colorado,West,OFF-ST-10001522,Office Supplies,Storage,147.184,2,0.2,-29.4368
4462,US-2020-125717,2023-09-28,First Class,Darrin Sayre,Home Office,United States,Colorado,West,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596
4463,US-2020-125717,2023-09-28,First Class,Darrin Sayre,Home Office,United States,Colorado,West,OFF-BI-10001718,Office Supplies,Binders,76.776,4,0.7,-58.8616
4464,US-2020-125717,2023-09-28,First Class,Darrin Sayre,Home Office,United States,Colorado,West,OFF-PA-10003022,Office Supplies,Paper,14.352,3,0.2,5.2026
4465,US-2020-125717,2023-09-28,First Class,Darrin Sayre,Home Office,United States,Colorado,West,OFF-AP-10000891,Office Supplies,Appliances,209.792,2,0.2,26.224
4466,CA-2018-163895,2021-08-06,Standard Class,Noel Staavos,Corporate,United States,Idaho,West,OFF-BI-10004970,Office Supplies,Binders,3.304,1,0.2,1.1151
4467,CA-2020-168641,2023-11-24,Standard Class,Kelly Andreada,Consumer,United States,New York,East,OFF-AR-10003759,Office Supplies,Art,16.38,9,0,7.371
4468,CA-2020-168641,2023-11-24,Standard Class,Kelly Andreada,Consumer,United States,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,167.96,2,0,78.9412
4469,CA-2020-168641,2023-11-24,Standard Class,Kelly Andreada,Consumer,United States,New York,East,FUR-BO-10000780,Furniture,Bookcases,321.568,2,0.2,-16.0784
4470,CA-2020-168641,2023-11-24,Standard Class,Kelly Andreada,Consumer,United States,New York,East,OFF-PA-10001972,Office Supplies,Paper,12.96,2,0,6.2208
4471,CA-2020-156895,2023-05-08,Standard Class,Don Jones,Corporate,United States,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,128.058,3,0.3,-23.7822
4472,CA-2020-121300,2023-09-29,Same Day,Maureen Gastineau,Home Office,United States,Ohio,East,FUR-CH-10003774,Furniture,Chairs,63.686,1,0.3,-15.4666
4473,CA-2020-121300,2023-09-29,Same Day,Maureen Gastineau,Home Office,United States,Ohio,East,TEC-AC-10004571,Technology,Accessories,239.976,3,0.2,65.9934
4474,CA-2020-121300,2023-09-29,Same Day,Maureen Gastineau,Home Office,United States,Ohio,East,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321
4475,CA-2020-121300,2023-09-29,Same Day,Maureen Gastineau,Home Office,United States,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432
4476,CA-2020-121300,2023-09-29,Same Day,Maureen Gastineau,Home Office,United States,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368
4477,CA-2020-121300,2023-09-29,Same Day,Maureen Gastineau,Home Office,United States,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64
4478,CA-2020-130211,2023-10-22,Same Day,Brian DeCherney,Consumer,United States,Oklahoma,Central,OFF-ST-10000129,Office Supplies,Storage,333.09,3,0,23.3163
4479,CA-2020-130211,2023-10-22,Same Day,Brian DeCherney,Consumer,United States,Oklahoma,Central,FUR-TA-10003748,Furniture,Tables,248.98,2,0,54.7756
4480,CA-2017-147235,2020-03-23,Standard Class,Carlos Daly,Consumer,United States,New York,East,OFF-PA-10004948,Office Supplies,Paper,24.9,5,0,11.703
4481,CA-2019-109365,2022-11-02,Standard Class,Xylona Preis,Consumer,United States,California,West,OFF-FA-10001561,Office Supplies,Fasteners,15.26,7,0,5.0358
4482,CA-2019-109365,2022-11-02,Standard Class,Xylona Preis,Consumer,United States,California,West,OFF-AP-10002998,Office Supplies,Appliances,43.32,2,0,14.2956
4483,CA-2019-109365,2022-11-02,Standard Class,Xylona Preis,Consumer,United States,California,West,OFF-BI-10003981,Office Supplies,Binders,43.584,12,0.2,15.7992
4484,CA-2019-109365,2022-11-02,Standard Class,Xylona Preis,Consumer,United States,California,West,OFF-PA-10001725,Office Supplies,Paper,116.28,3,0,56.9772
4485,CA-2019-109365,2022-11-02,Standard Class,Xylona Preis,Consumer,United States,California,West,OFF-BI-10002071,Office Supplies,Binders,9.296,2,0.2,3.0212
4486,CA-2019-109365,2022-11-02,Standard Class,Xylona Preis,Consumer,United States,California,West,OFF-PA-10000477,Office Supplies,Paper,19.44,3,0,9.3312
